,Gender,Core_Ind,Parent_Same_LastName,ACU_Distance,PRIZM_HouseholdIncome,QUAL_Familiarity,QUAL_Rank,HS_SIZE,HS_RankPercent,HS_GPA_CALC,NUM_Advanced_Courses,ACT,Visited,Taylor_County,US,Abilene,Texas,CoC,Ethnicity
178868,2,1,2,161.0,102894.0,3.0,5.0,100.0,95.0,4.0,5.0,32.0,1,0,1,0,1,0,1
178872,1,1,2,179.0,101065.0,4.0,5.0,423.0,96.93,3.57,12.0,31.0,0,0,1,0,1,1,1
178875,1,1,2,150.0,93347.0,4.0,3.0,497.0,94.16,4.0,11.0,31.0,1,0,1,0,1,1,1
178877,1,1,2,5.0,79167.0,3.0,4.0,216.0,60.65,3.533,2.0,21.0,0,0,1,1,1,1,1
178879,1,0,2,206.0,56212.0,3.0,4.0,56.0,83.93,3.88,1.0,23.0,1,0,1,0,1,0,1
178881,1,0,2,173.0,104357.0,3.0,3.0,275.0,86.18,3.59,12.0,29.0,1,0,1,0,1,0,1
178884,1,0,2,226.0,49538.0,2.0,1.0,487.0,69.61,3.4760000000000004,8.0,20.0,0,0,1,0,1,0,1
178885,1,1,2,185.0,74853.0,0.0,0.0,649.0,85.82,3.7,8.0,27.0,1,0,1,0,1,1,1
178886,2,0,2,224.0,81513.0,0.0,3.0,510.0,70.2,3.887,11.0,24.0,1,0,1,0,1,1,1
178888,1,1,2,5.0,29118.0,4.0,4.0,406.0,78.08,3.884,4.0,17.0,1,0,1,1,1,1,3
178890,1,1,2,148.0,59079.0,3.0,3.0,506.0,77.67,3.28,9.0,29.0,1,0,1,0,1,1,1
178895,1,1,2,199.0,58224.0,0.0,0.0,624.0,89.42,4.2219999999999995,5.0,26.0,1,0,1,0,1,1,1
178899,1,0,2,178.0,47857.0,0.0,0.0,131.0,79.39,3.44,3.0,21.0,0,0,1,0,1,0,3
178900,1,0,2,214.0,52976.0,1.0,0.0,470.0,80.85,3.48,10.0,24.0,0,0,1,0,1,0,1
178909,2,0,2,171.0,49233.0,0.0,0.0,308.0,95.78,3.98,14.0,30.0,0,0,1,0,1,1,4
178912,2,0,2,360.0,33117.0,0.0,0.0,54.0,96.3,3.84,0.0,26.0,0,0,1,0,1,0,1
178918,1,0,2,1283.0,69186.0,3.0,3.0,572.0,76.57,3.46,12.0,24.0,1,0,1,1,0,0,4
178922,1,1,2,257.0,71631.0,0.0,0.0,331.0,81.27,3.9139999999999997,6.0,24.0,0,0,1,0,1,0,1
178925,1,0,2,281.0,91424.0,2.0,1.0,448.0,97.1,3.92,13.0,27.0,0,0,1,0,1,0,1
178927,2,0,2,159.0,80837.0,0.0,0.0,446.0,36.77,2.64,0.0,19.0,0,0,1,0,1,0,1
178932,2,0,1,188.0,72660.0,0.0,0.0,361.0,31.3,2.89,0.0,18.0,0,0,1,0,1,0,2
178935,1,0,2,19.0,34152.0,2.0,3.0,95.0,73.68,3.84,3.0,25.0,1,0,1,1,1,0,1
178938,2,0,2,181.0,34848.0,3.0,3.0,438.0,83.56,3.07,12.0,18.0,0,0,1,0,1,0,2
178940,1,0,2,216.0,41395.0,2.0,1.0,178.0,91.01,3.85,4.0,24.0,0,0,1,0,1,0,1
178941,1,0,2,360.0,71044.0,1.0,1.0,430.0,84.65,4.272,12.0,25.0,0,0,1,0,1,0,1
178945,1,0,2,209.0,113567.0,0.0,0.0,742.0,58.49,3.7889999999999997,2.0,24.0,0,0,1,0,1,0,3
178946,1,0,2,136.0,46765.0,2.0,3.0,187.0,94.65,4.0,10.0,29.0,1,0,1,0,1,0,1
178948,1,0,2,214.0,71025.0,2.0,5.0,557.0,85.1,3.63,12.0,25.0,1,0,1,0,1,0,1
178949,1,0,2,318.0,42266.0,2.0,4.0,44.0,75.0,3.68,2.0,19.0,0,0,1,0,1,0,4
178952,2,0,2,224.0,76711.0,3.0,4.0,516.0,78.68,4.027,9.0,25.0,1,0,1,0,1,0,1
178957,2,0,2,221.0,26357.0,3.0,3.0,22.0,68.18,3.872,0.0,23.0,0,0,1,0,1,1,3
178959,1,0,2,183.0,91667.0,2.0,5.0,505.0,91.88,3.85,13.0,29.0,1,0,1,0,1,0,4
178961,1,0,2,393.0,45670.0,2.0,0.0,178.0,81.46,4.225,8.0,25.0,0,0,1,0,1,0,3
178963,1,1,2,224.0,65244.0,4.0,4.0,510.0,50.59,3.498,10.0,22.0,1,0,1,0,1,0,1
178964,1,0,2,162.0,51316.0,2.0,3.0,464.0,64.87,3.053,2.0,18.0,0,0,1,0,1,0,1
178966,1,0,2,162.0,56818.0,0.0,0.0,888.0,77.36,2.84,9.0,24.0,0,0,1,0,1,0,3
178967,2,0,2,159.0,73325.0,0.0,0.0,518.0,55.79,3.38,0.0,21.0,0,0,1,0,1,0,2
178969,2,0,2,199.0,67857.0,0.0,0.0,199.0,58.29,2.91,2.0,21.0,0,0,1,0,1,0,1
178972,1,0,2,136.0,48081.0,0.0,0.0,189.0,90.48,4.0,4.0,24.0,0,0,1,0,1,0,1
178975,1,0,0,157.0,55198.0,0.0,0.0,724.0,88.95,3.88,4.0,22.0,0,0,1,0,1,0,4
178976,1,1,2,201.0,56014.0,0.0,0.0,507.0,42.41,3.08,0.0,12.0,0,0,1,0,1,0,2
178977,2,1,2,7.0,84951.0,2.0,3.0,220.0,70.0,3.721,3.0,23.0,0,0,1,1,1,0,1
178992,1,0,2,138.0,41979.0,0.0,1.0,87.0,91.95,4.0,4.0,20.0,0,0,1,0,1,0,3
178994,1,0,2,221.0,60900.0,2.0,3.0,705.0,60.99,3.133,1.0,18.0,0,0,1,0,1,0,3
178995,1,0,1,355.0,53896.0,0.0,0.0,333.0,87.39,3.84,3.0,23.0,0,0,1,0,1,0,4
179001,1,0,2,469.0,32598.0,3.0,2.0,343.0,87.76,3.6,0.0,19.0,0,0,1,0,0,0,1
179005,1,0,2,151.0,61964.0,4.0,5.0,603.0,99.0,3.85,13.0,35.0,1,0,1,0,1,0,1
179006,1,0,2,156.0,54253.0,1.0,2.0,477.0,82.81,3.98,12.0,26.0,0,0,1,0,1,0,1
179007,1,0,2,184.0,71493.0,2.0,3.0,548.0,62.77,3.38,1.0,19.0,0,0,1,0,1,0,1
179011,2,1,2,162.0,51108.0,4.0,3.0,455.0,94.29,3.845,8.0,21.0,1,0,1,0,1,1,1
179013,1,1,2,1309.0,54609.0,3.0,4.0,380.0,70.26,3.74,0.0,20.0,1,0,1,0,0,1,1
179014,1,1,2,294.0,95119.0,4.0,3.0,934.0,57.71,3.74,7.0,23.0,1,0,1,0,1,1,1
179016,1,1,1,777.0,112007.0,1.0,0.0,385.0,68.83,3.51,12.0,29.0,1,0,1,1,0,1,4
179022,2,0,2,319.0,100195.0,3.0,3.0,337.0,14.24,3.0,0.0,19.0,0,0,1,0,1,1,2
179024,1,1,2,1.0,27059.0,4.0,4.0,66.0,27.27,3.443,12.0,14.0,0,0,1,1,1,0,3
179028,2,1,2,7.0,70482.0,0.0,0.0,415.0,93.01,4.27,12.0,22.0,0,0,1,1,1,0,1
179029,1,0,2,181.0,43190.0,0.0,0.0,544.0,94.12,3.61,10.0,22.0,0,0,1,0,1,0,4
179030,1,1,2,182.0,54589.0,0.0,4.0,44.0,97.73,3.95,2.0,23.0,1,0,1,0,1,0,1
179032,1,0,1,167.0,55825.0,0.0,0.0,91.0,27.47,3.117,13.0,25.0,0,0,1,0,1,0,3
179038,1,0,1,161.0,32807.0,0.0,0.0,18.0,27.78,3.72,3.0,27.0,1,0,1,0,1,0,4
179041,1,0,2,962.0,70862.0,0.0,0.0,690.0,89.42,3.64,10.0,29.0,0,0,1,1,0,1,4
179042,1,1,2,131.0,63651.0,2.0,4.0,349.0,85.67,4.163,5.0,22.0,1,0,1,0,1,0,1
179044,1,1,2,131.0,63651.0,2.0,4.0,349.0,85.67,4.163,5.0,22.0,1,0,1,0,1,0,1
179050,1,0,2,328.0,107557.0,0.0,0.0,601.0,67.22,3.13,7.0,21.0,0,0,1,0,1,0,2
179053,2,1,2,136.0,31071.0,4.0,3.0,114.0,99.12,3.72,12.0,24.0,1,0,1,0,1,0,1
179056,2,0,2,131.0,50735.0,3.0,3.0,105.0,91.43,4.106,0.0,28.0,0,0,1,0,1,0,1
179058,1,1,2,330.0,85101.0,4.0,3.0,658.0,96.96,3.95,14.0,31.0,1,0,1,0,1,1,1
179062,1,0,1,136.0,34286.0,4.0,4.0,273.0,41.39,2.47,1.0,17.0,1,0,1,0,1,0,3
179065,1,1,2,433.0,130978.0,0.0,0.0,395.0,65.57,3.605,5.0,20.0,1,0,1,0,0,0,1
179068,1,0,2,175.0,85053.0,2.0,3.0,70.0,87.14,4.473,12.0,28.0,0,0,1,0,1,0,1
179072,1,0,2,207.0,44828.0,3.0,3.0,117.0,58.97,3.36,1.0,25.0,1,0,1,0,1,0,1
179075,2,0,2,358.0,62379.0,2.0,3.0,530.0,64.15,3.06,2.0,17.0,0,0,1,0,1,0,2
179080,1,0,2,264.0,27647.0,0.0,0.0,447.0,95.3,4.303999999999999,11.0,25.0,0,0,1,0,1,0,3
179082,2,0,2,186.0,88775.0,0.0,3.0,582.0,85.22,3.32,4.0,26.0,1,0,1,0,1,0,1
179085,2,1,2,171.0,98741.0,4.0,3.0,308.0,59.09,3.1689999999999996,6.0,18.0,1,0,1,0,1,1,1
179098,2,0,2,180.0,70560.0,2.0,3.0,32.0,15.63,2.46,6.0,17.0,1,0,1,0,1,0,1
179099,1,0,1,471.0,19792.0,0.0,0.0,59.0,86.44,3.7319999999999998,7.0,20.0,0,0,1,0,1,0,3
179101,1,0,2,298.0,78585.0,2.0,2.0,791.0,98.48,3.98,12.0,27.0,0,0,1,0,1,0,3
179102,1,0,2,159.0,100168.0,3.0,3.0,543.0,94.66,3.79,9.0,28.0,0,0,1,0,1,0,1
179105,1,0,1,174.0,49408.0,1.0,3.0,254.0,71.26,2.75,7.0,15.0,0,0,1,0,1,0,2
179113,1,1,2,4.0,43286.0,4.0,4.0,58.0,37.93,3.27,2.0,24.0,1,0,1,1,1,0,1
179114,1,0,2,298.0,78585.0,0.0,0.0,702.0,70.8,3.14,4.0,18.0,0,0,1,0,1,0,2
179115,2,0,2,172.0,63594.0,2.0,1.0,98.0,75.51,3.932,0.0,20.0,0,0,1,0,1,0,1
179118,2,0,2,298.0,108212.0,1.0,3.0,629.0,87.12,3.9,7.0,21.0,0,0,1,0,1,0,3
179120,1,1,2,22.0,38803.0,2.0,2.0,47.0,93.62,4.207,1.0,25.0,0,0,1,1,1,0,1
179121,1,0,2,22.0,38803.0,3.0,3.0,44.0,81.82,4.055,4.0,25.0,1,0,1,1,1,0,3
179123,2,1,1,136.0,61560.0,2.0,2.0,493.0,62.68,3.0,5.0,20.0,0,0,1,0,1,0,2
179127,2,0,0,13.0,52320.0,0.0,0.0,91.0,48.35,3.3,2.0,17.0,1,0,1,1,1,0,3
179128,1,0,2,777.0,114899.0,2.0,3.0,383.0,35.77,3.51,5.0,24.0,1,0,1,1,0,1,1
179132,2,0,2,149.0,119712.0,1.0,2.0,634.0,72.4,3.9960000000000004,7.0,27.0,0,0,1,0,1,1,1
179134,2,0,2,184.0,71493.0,2.0,4.0,521.0,42.03,2.84,0.0,20.0,0,0,1,0,1,0,2
179137,1,0,2,178.0,116134.0,2.0,3.0,344.0,16.28,2.96,0.0,16.0,0,0,1,0,1,0,2
179139,1,0,2,150.0,66577.0,0.0,0.0,420.0,85.0,3.9410000000000003,7.0,17.0,0,0,1,0,1,0,2
179141,1,0,2,224.0,77570.0,0.0,0.0,500.0,70.2,3.888,8.0,21.0,0,0,1,0,1,0,1
179142,2,1,2,214.0,41033.0,3.0,3.0,591.0,79.19,4.0,0.0,19.0,0,0,1,0,1,1,1
179145,1,0,2,144.0,67691.0,2.0,3.0,236.0,80.08,3.95,3.0,20.0,0,0,1,0,1,0,1
179147,1,0,2,636.0,39058.0,2.0,2.0,181.0,80.66,3.71,6.0,21.0,0,0,1,0,0,0,1
179148,1,1,2,194.0,63875.0,3.0,4.0,225.0,88.89,4.487,9.0,24.0,1,0,1,0,1,1,1
179149,2,0,2,140.0,42929.0,0.0,0.0,482.0,41.08,3.17,0.0,19.0,0,0,1,0,1,0,1
179152,1,0,2,164.0,58673.0,3.0,3.0,123.0,81.3,3.74,5.0,20.0,0,0,1,0,1,0,4
179155,2,0,0,142.0,75362.0,2.0,0.0,596.0,79.36,3.21,10.0,27.0,0,0,1,0,1,0,3
179156,2,0,2,450.0,44173.0,2.0,2.0,519.0,98.07,3.784,13.0,27.0,0,0,1,0,1,0,3
179157,1,0,2,78.0,33070.0,0.0,0.0,161.0,71.43,3.16,4.0,23.0,1,0,1,0,1,0,1
179158,1,0,2,225.0,42066.0,0.0,0.0,229.0,76.86,3.8160000000000003,13.0,17.0,0,0,1,0,1,0,1
179163,2,0,2,436.0,19592.0,1.0,0.0,101.0,87.13,3.64,11.0,16.0,0,0,1,0,1,0,3
179164,1,0,2,136.0,67131.0,3.0,3.0,426.0,99.53,4.0,12.0,30.0,1,0,1,0,1,0,1
179167,2,0,2,177.0,58523.0,0.0,0.0,1332.0,49.1,3.5,10.0,24.0,0,0,1,0,1,0,3
179168,1,0,2,152.0,62613.0,0.0,0.0,523.0,91.01,3.386,12.0,25.0,0,0,1,0,1,0,2
179173,2,0,2,155.0,76768.0,2.0,4.0,113.0,53.1,2.9,2.0,17.0,0,0,1,0,1,0,1
179174,2,0,2,136.0,31071.0,3.0,3.0,113.0,83.19,3.95,11.0,22.0,1,0,1,0,1,0,2
179175,1,0,1,154.0,30725.0,0.0,0.0,624.0,40.38,2.72,0.0,17.0,0,0,1,0,1,0,3
179176,1,0,2,328.0,107557.0,0.0,0.0,500.0,70.2,3.69,0.0,17.0,0,0,1,0,1,0,1
179180,1,0,2,147.0,54369.0,4.0,3.0,442.0,91.18,4.4,13.0,21.0,0,0,1,0,1,0,1
179182,1,0,2,199.0,86916.0,2.0,2.0,299.0,77.59,3.66,5.0,23.0,0,0,1,0,1,0,1
179190,2,0,2,214.0,67031.0,0.0,0.0,209.0,80.38,3.49,12.0,25.0,0,0,1,0,1,0,1
179192,1,0,2,223.0,36271.0,0.0,0.0,33.0,57.58,3.73,6.0,23.0,0,0,1,0,1,1,1
179193,2,0,2,181.0,53173.0,0.0,0.0,393.0,77.1,3.39,2.0,17.0,1,0,1,0,1,0,3
179195,1,0,2,336.0,83171.0,2.0,1.0,581.0,86.4,3.55,12.0,23.0,0,0,1,0,1,0,2
179196,2,0,1,336.0,62242.0,4.0,3.0,581.0,49.74,2.71,12.0,22.0,0,0,1,0,1,0,2
179198,1,0,2,145.0,47126.0,4.0,5.0,248.0,92.74,3.88,11.0,27.0,1,0,1,0,1,0,1
179199,2,0,2,307.0,44746.0,2.0,2.0,96.0,57.29,3.09,12.0,20.0,0,0,1,0,1,0,2
179200,1,0,2,473.0,39194.0,1.0,1.0,591.0,70.56,3.09,8.0,20.0,0,0,1,0,1,0,4
179208,2,0,1,150.0,96067.0,0.0,0.0,419.0,48.21,3.2089999999999996,0.0,17.0,0,0,1,0,1,0,2
179210,1,0,2,229.0,29800.0,2.0,3.0,358.0,96.37,4.4510000000000005,12.0,23.0,0,0,1,0,1,0,3
179215,1,0,2,172.0,49353.0,2.0,3.0,54.0,92.59,3.41,7.0,22.0,0,0,1,0,1,1,1
179221,1,0,2,147.0,73707.0,0.0,0.0,22.0,81.82,3.68,2.0,22.0,0,0,1,0,1,0,1
179223,2,0,2,314.0,59177.0,0.0,0.0,189.0,86.77,3.77,2.0,25.0,0,0,1,0,1,0,1
179226,1,0,2,239.0,56184.0,0.0,0.0,80.0,82.5,3.62,1.0,21.0,0,0,1,0,1,0,3
179233,1,0,2,436.0,21565.0,3.0,3.0,460.0,99.78,4.151,13.0,26.0,0,0,1,0,1,0,3
179234,1,0,2,914.0,60392.0,2.0,3.0,43.0,48.84,3.54,0.0,21.0,0,0,1,0,0,1,1
179236,2,0,2,229.0,45085.0,3.0,3.0,57.0,96.49,4.0,3.0,24.0,1,0,1,0,1,0,1
179241,1,0,2,1003.0,79808.0,1.0,2.0,164.0,90.24,3.89,7.0,31.0,0,0,1,1,0,0,1
179242,2,0,2,180.0,71240.0,0.0,0.0,144.0,86.81,3.64,12.0,27.0,1,0,1,0,1,0,1
179243,1,0,2,159.0,115179.0,1.0,2.0,856.0,57.59,3.44,3.0,23.0,1,0,1,0,1,0,1
179244,2,0,2,208.0,93709.0,1.0,1.0,557.0,80.61,3.911,7.0,24.0,0,0,1,0,1,0,2
179247,1,0,2,140.0,65882.0,2.0,4.0,323.0,88.24,3.61,11.0,23.0,1,0,1,0,1,0,1
179253,1,0,2,703.0,41375.0,3.0,4.0,290.0,84.14,3.44,4.0,21.0,0,0,1,0,0,0,2
179262,2,0,2,175.0,56618.0,3.0,1.0,392.0,85.71,3.48,13.0,32.0,0,0,1,0,1,0,1
179263,2,0,2,149.0,59417.0,0.0,0.0,798.0,55.89,3.16,8.0,26.0,0,0,1,0,1,0,4
179266,2,0,2,309.0,42122.0,2.0,3.0,515.0,93.98,3.77,0.0,20.0,0,0,1,0,1,0,2
179269,1,0,2,175.0,67632.0,2.0,3.0,617.0,39.22,3.31,4.0,22.0,0,0,1,0,1,1,3
179273,2,0,2,140.0,65172.0,1.0,1.0,364.0,78.3,3.58,8.0,26.0,0,0,1,0,1,0,1
179277,2,0,2,149.0,55549.0,0.0,0.0,521.0,96.93,4.0,0.0,33.0,0,0,1,0,1,0,1
179284,1,0,2,150.0,91800.0,2.0,3.0,374.0,43.58,3.1519999999999997,3.0,22.0,0,0,1,0,1,0,3
179285,1,0,2,124.0,47660.0,0.0,0.0,89.0,79.78,3.83,6.0,18.0,0,0,1,0,1,0,1
179292,1,0,2,214.0,50702.0,3.0,5.0,620.0,97.9,4.478,13.0,26.0,1,0,1,0,1,0,2
179293,2,0,2,215.0,40056.0,1.0,1.0,264.0,35.98,3.1210000000000004,2.0,20.0,0,0,1,0,1,0,1
179294,1,0,2,178.0,46464.0,2.0,4.0,393.0,92.88,3.71,5.0,20.0,0,0,1,0,1,0,3
179301,2,0,2,572.0,62132.0,0.0,0.0,72.0,79.17,3.84,4.0,25.0,0,0,1,0,0,0,4
179310,1,0,1,321.0,39651.0,2.0,1.0,47.0,57.45,3.62,13.0,20.0,0,0,1,0,1,0,3
179311,1,0,2,153.0,73547.0,2.0,3.0,357.0,49.3,2.92,3.0,19.0,1,0,1,0,1,1,2
179317,2,1,2,225.0,107609.0,2.0,2.0,20.0,75.0,3.67,2.0,26.0,0,0,1,0,1,0,1
179318,2,0,2,309.0,71983.0,0.0,0.0,475.0,75.37,2.9,9.0,18.0,0,0,1,0,1,1,2
179325,1,0,2,116.0,66422.0,2.0,3.0,422.0,72.04,3.41,5.0,26.0,0,0,1,0,1,0,3
179331,2,0,2,181.0,62436.0,0.0,0.0,497.0,48.09,2.98,0.0,17.0,0,0,1,0,1,0,2
179334,2,0,2,166.0,22791.0,3.0,3.0,193.0,52.85,2.54,1.0,12.0,0,0,1,0,1,0,2
179335,2,0,1,221.0,46982.0,2.0,3.0,629.0,79.97,3.71,12.0,21.0,0,0,1,0,1,0,2
179341,2,0,1,171.0,35000.0,2.0,3.0,1052.0,66.35,2.79,3.0,14.0,0,0,1,0,1,0,3
179344,1,1,2,156.0,65044.0,3.0,3.0,807.0,81.41,3.7,0.0,29.0,1,0,1,0,1,0,1
179346,1,0,2,150.0,91250.0,1.0,0.0,568.0,78.7,4.0,1.0,18.0,0,0,1,0,1,0,2
179350,1,0,2,777.0,133043.0,0.0,0.0,114.0,91.23,3.93,7.0,30.0,0,0,1,1,0,1,1
179353,2,0,2,194.0,48026.0,2.0,3.0,93.0,1.08,1.52,0.0,16.0,0,0,1,0,1,0,1
179366,1,0,2,214.0,107022.0,1.0,3.0,498.0,82.33,3.6,0.0,22.0,0,0,1,0,1,0,1
179375,2,0,2,307.0,40759.0,0.0,0.0,607.0,58.32,3.6,12.0,25.0,0,0,1,0,1,0,4
179389,1,0,2,136.0,91755.0,0.0,0.0,525.0,81.52,3.39,10.0,19.0,1,0,1,0,1,0,1
179393,1,0,2,188.0,50201.0,2.0,2.0,1313.0,85.38,3.77,0.0,34.0,1,0,1,0,1,0,3
179408,2,0,1,148.0,81209.0,2.0,3.0,460.0,20.0,2.952,8.0,17.0,0,0,1,0,1,0,3
179409,2,1,2,140.0,83820.0,1.0,2.0,298.0,79.53,3.825,6.0,22.0,1,0,1,0,1,0,3
179411,2,0,2,7.0,67691.0,4.0,4.0,533.0,82.36,3.89,6.0,26.0,1,0,1,0,1,0,1
179414,2,0,2,171.0,85354.0,0.0,0.0,429.0,19.81,2.7133,0.0,16.0,0,0,1,0,1,0,2
179435,2,0,2,168.0,107022.0,1.0,1.0,467.0,54.39,2.83,1.0,16.0,0,0,1,0,1,0,3
179438,1,0,2,131.0,59542.0,2.0,3.0,362.0,19.61,2.62,4.0,18.0,0,0,1,0,1,0,3
179448,1,0,1,148.0,101988.0,0.0,0.0,508.0,91.14,3.6,5.0,19.0,0,0,1,0,1,0,2
179461,1,0,2,4.0,107753.0,4.0,3.0,360.0,94.44,4.0,18.0,22.0,1,0,1,1,1,0,1
179467,1,0,2,307.0,64205.0,0.0,0.0,493.0,96.55,3.79,0.0,27.0,0,0,1,0,1,0,1
179474,2,0,1,522.0,149695.0,0.0,0.0,374.0,53.21,2.73,1.0,20.0,0,0,1,0,0,0,2
179492,2,0,2,288.0,51429.0,3.0,3.0,761.0,30.22,2.53,0.0,14.0,0,0,1,0,1,0,2
179493,2,0,2,338.0,120833.0,0.0,0.0,593.0,46.21,2.67,2.0,15.0,0,0,1,0,1,0,4
179540,2,0,2,95.0,30900.0,2.0,3.0,107.0,65.42,3.11,6.0,24.0,0,0,1,0,1,0,1
179545,2,0,2,229.0,56793.0,2.0,2.0,373.0,40.75,3.312,7.0,15.0,0,0,1,0,1,0,3
179552,2,0,2,37.0,42902.0,3.0,3.0,26.0,65.38,3.7,0.0,20.0,1,0,1,1,1,0,1
179565,1,1,2,4.0,105400.0,2.0,2.0,467.0,86.51,4.0,4.0,18.0,0,0,1,1,1,0,3
179568,1,0,2,860.0,114394.0,0.0,0.0,67.0,94.03,3.88,5.0,30.0,0,0,1,1,0,1,1
179569,1,0,2,184.0,61660.0,2.0,3.0,1569.0,82.92,3.75,9.0,25.0,1,0,1,0,1,0,3
179572,2,0,2,135.0,98338.0,0.0,0.0,201.0,28.36,2.89,0.0,21.0,1,0,1,0,1,1,1
179575,1,0,2,192.0,84375.0,0.0,0.0,173.0,32.37,2.61,0.0,16.0,0,0,1,0,1,0,1
179576,1,0,1,186.0,81066.0,3.0,2.0,336.0,83.33,3.5,0.0,19.0,0,0,1,0,1,0,3
179582,2,0,1,163.0,44258.0,0.0,0.0,217.0,78.8,2.63,9.0,13.0,0,0,1,0,1,0,4
179593,1,0,2,226.0,37703.0,0.0,0.0,95.0,55.79,3.35,0.0,18.0,0,0,1,0,1,0,1
179595,1,0,2,229.0,102921.0,2.0,5.0,377.0,72.41,3.9,4.0,19.0,0,0,1,0,1,0,3
179603,1,0,2,437.0,77706.0,0.0,0.0,451.0,87.8,4.0,11.0,21.0,0,0,1,0,1,0,3
179607,1,0,2,186.0,101535.0,0.0,0.0,703.0,98.44,3.94,0.0,29.0,0,0,1,0,1,0,1
179616,2,0,1,306.0,94983.0,0.0,0.0,834.0,86.57,3.5,12.0,17.0,0,0,1,0,1,0,3
179629,1,0,2,168.0,81066.0,2.0,3.0,322.0,35.4,3.16,0.0,16.0,0,0,1,0,1,0,2
179640,2,0,2,193.0,26509.0,3.0,3.0,435.0,93.33,3.76,0.0,23.0,0,0,1,0,1,0,2
179642,1,0,1,167.0,88993.0,1.0,1.0,424.0,73.35,3.83,3.0,23.0,0,0,1,0,1,0,1
179645,2,0,2,597.0,76296.0,2.0,1.0,479.0,77.24,3.3,0.0,23.0,0,0,1,1,0,0,1
179657,1,0,2,161.0,41964.0,0.0,0.0,414.0,98.31,3.71,10.0,19.0,0,0,1,0,1,0,3
179663,2,1,2,7.0,67632.0,2.0,2.0,254.0,92.91,3.9,9.0,31.0,0,0,1,1,1,0,1
179666,1,0,2,448.0,53488.0,2.0,3.0,576.0,93.92,3.716,13.0,21.0,0,0,1,0,1,0,3
179667,1,0,1,450.0,43298.0,1.0,1.0,515.0,87.77,3.6423,9.0,18.0,0,0,1,0,1,0,1
179670,1,0,2,217.0,111879.0,0.0,0.0,350.0,92.29,3.9939999999999998,12.0,17.0,0,0,1,0,1,0,3
179674,1,0,2,160.0,90306.0,2.0,4.0,601.0,89.52,4.0,6.0,28.0,1,0,1,0,1,0,1
179676,1,0,2,321.0,54535.0,0.0,0.0,577.0,23.57,2.46,0.0,18.0,1,0,1,0,1,0,2
179677,2,0,2,212.0,121004.0,0.0,0.0,624.0,64.26,3.659,4.0,23.0,0,0,1,0,1,0,1
179678,1,0,2,156.0,102511.0,2.0,4.0,97.0,64.95,3.58,3.0,18.0,1,0,1,0,1,0,1
179680,1,0,2,173.0,40674.0,3.0,0.0,500.0,87.2,4.0,12.0,27.0,0,0,1,0,1,0,2
179681,1,0,2,144.0,108351.0,0.0,0.0,472.0,80.72,3.86,7.0,23.0,0,0,1,0,1,0,3
179683,1,0,2,182.0,62725.0,2.0,4.0,597.0,59.97,2.98,9.0,19.0,1,0,1,0,1,0,2
179684,2,0,2,161.0,116582.0,2.0,4.0,663.0,34.24,2.426,0.0,21.0,0,0,1,0,1,1,3
179692,2,0,2,169.0,43793.0,0.0,0.0,342.0,95.03,3.9,8.0,25.0,0,0,1,0,0,0,2
179693,1,0,2,311.0,84149.0,0.0,0.0,781.0,3.2,3.45,0.0,21.0,0,0,1,0,1,0,2
179701,1,0,1,343.0,59158.0,2.0,4.0,392.0,93.37,4.0,12.0,20.0,0,0,1,0,1,0,3
179702,1,0,2,147.0,102663.0,3.0,4.0,748.0,61.76,3.775,2.0,19.0,0,0,1,0,1,0,2
179706,1,0,2,287.0,30328.0,3.0,3.0,252.0,75.0,3.51,0.0,20.0,0,0,1,0,0,0,1
179713,1,0,2,471.0,86786.0,2.0,3.0,456.0,63.16,3.3,12.0,19.0,0,0,1,0,1,0,3
179714,1,0,2,5.0,148641.0,0.0,0.0,435.0,95.4,4.0,12.0,16.0,0,0,1,1,1,0,2
179717,1,1,2,296.0,111697.0,0.0,0.0,698.0,65.76,3.45,8.0,24.0,0,0,1,0,1,1,1
179720,1,0,2,240.0,77083.0,0.0,0.0,104.0,84.62,3.32,7.0,17.0,0,0,1,0,1,0,3
179721,1,0,2,167.0,66612.0,1.0,1.0,450.0,57.78,2.9339999999999997,5.0,19.0,0,0,1,0,1,0,3
179724,2,0,2,146.0,135976.0,2.0,3.0,194.0,49.48,2.95,0.0,20.0,0,0,1,0,1,0,2
179732,2,0,1,149.0,93968.0,1.0,4.0,583.0,17.84,2.8,1.0,19.0,1,0,1,0,1,0,3
179736,1,0,2,287.0,73765.0,2.0,4.0,413.0,80.87,3.64,7.0,29.0,1,0,1,0,1,0,1
179741,1,0,2,200.0,61543.0,2.0,2.0,78.0,67.95,3.3,0.0,21.0,0,0,1,0,1,1,1
179748,1,0,1,343.0,40060.0,0.0,0.0,392.0,91.33,4.0,13.0,17.0,0,0,1,0,1,0,3
179757,1,0,2,303.0,70192.0,2.0,4.0,128.0,26.56,2.9,0.0,21.0,0,0,1,0,1,0,2
179760,1,0,2,147.0,26224.0,3.0,3.0,429.0,57.34,3.4189999999999996,10.0,21.0,0,0,1,0,1,0,1
179764,1,0,2,230.0,51836.0,0.0,0.0,475.0,63.37,3.4568,11.0,20.0,0,0,1,0,1,0,1
179767,1,0,2,207.0,64094.0,2.0,4.0,651.0,70.81,3.85106,12.0,23.0,1,0,1,0,1,1,3
